# RA                   DEC                  Z            
  194.01655701893122   27.1504478739955     0.024501642  
  194.1335112911295    27.055579254312534   0.02041028   
  194.12139194363922   26.957003599659977   0.023498205  
  194.1191302651396    27.29124567906403    0.02507102   
  194.2819387658423    27.34056559544392    0.024335483  
  194.19757623372806   27.2922389780101     0.026169436  
  194.19904782937445   27.420989236398714   0.025917768  
  194.06094672310226   27.506321126894267   0.024784192  
  194.18133877933496   27.17881207106265    0.025310293  
  193.8623568768529    27.422514077331236   0.023961237  
  193.8366436827923    27.149688183505095   0.020899689  
  193.9039150866918    26.911628653584508   0.019779634  
  193.6734077219957    27.04145506532947    0.023645626  
  194.00838229505212   26.9207933755577     0.018992959  
  193.9574053443256    27.08888362305275    0.022806315  
  193.7534867462058    27.48338022401852    0.023214879  
  193.687420364409     27.41109588870798    0.025768682  
  193.9220772939886    27.25074777963711    0.023651114  
  193.47405851292402   26.684023894218395   0.017872259  
  193.34034131524442   26.361412713118174   0.01931872   
  193.523007062963     27.06860471591513    0.025213584  
  193.60308787551244   27.36398808764401    0.026080132  
  193.4395170329691    27.24960455297892    0.022991274  
  193.34633495190297   27.03346660285801    0.023462376  
  193.52494868402673   27.018934155432607   0.028405363  
  193.65433606509956   27.317512536221223   0.024972994  
  193.34781452192573   27.513005214641527   0.023818891  
  193.4451169731618    27.487509276546263   0.016936274  
  193.59285071086165   27.084168282775195   0.028163625  
  193.00151994122274   26.159160659878495   0.020590598  
  193.1780646268095    26.6314286566046     0.045369964  
  193.17117991559786   26.365822306701105   0.020470751  
  193.18360614634162   26.47038931301823    0.021294197  
  193.2459942815818    26.720385741813505   0.02713395   
  193.23469400193727   26.594675691720465   0.02428749   
  193.02296295185866   26.198616702952616   0.026191197  
  193.26316054732558   26.4765429554734     0.025673918  
  193.3233594475896    26.339241859386934   0.023092112  
  192.98138185073702   26.782891642212487   0.02025867   
  192.63191381091028   27.314026960215248   0.02669728   
  192.65641937753702   27.424838836815542   0.040973857  
  192.58301257410034   27.32396970103217    0.025505451  
  192.74978260184736   26.9247559187519     0.04533643   
  192.78160814645202   27.32034813482042    0.020845931  
  192.78845542108476   27.406786339451948   0.022813955  
  192.93574732497714   26.11111856351261    0.004081972  
  192.79359519146763   26.794601669028044   0.04546675   
  192.7639577900023    26.445726186842066   0.019992562  
  192.97924726862877   26.558296904386097   0.026519362  
  192.74719792726586   26.797274040404876   0.04498159   
  192.44110468550448   27.369067968733116   0.0228504    
  192.24775459806818   27.375824825266236   0.020917425  
  192.42622444681422   26.89200483422246    0.022851024  
  192.73950769130832   27.98059723625925    0.04932268   
  192.49114356452895   27.82241805879345    0.02307437   
  193.29790647058897   27.83779787810435    0.023122162  
  193.2108947282854    27.74588560592764    0.020037228  
  193.48072795606373   28.39387566741294    0.024703907  
  193.4747062504932    28.186628801474953   0.025636742  
  193.6373291398198    28.37679626501213    0.02335791   
  193.54159496387467   28.09250432574597    0.021044604  
  193.28128007143656   28.24142226131844    0.023439238  
  193.223301626145     28.37126303485264    0.023580214  
  193.32847662859422   28.212084083603436   0.02051797   
  193.30255444140593   28.00396297138895    0.02005155   
  193.65598095011268   27.692004804553356   0.028161347  
  193.80779480229555   27.70888243600865    0.0222654    
  193.63825806276515   27.63278005977073    0.024389165  
  193.40784429109658   27.784320781666548   0.017083779  
  194.01498110266562   28.434776571211536   0.022773592  
  193.81568429024443   28.25200205907575    0.02108984   
  193.74067959499513   28.308420613473462   0.021050714  
  193.72369097393437   28.41699896326599    0.024612255  
  193.73652829585944   28.126277824240635   0.021027543  
  194.01142691949585   28.04798855165842    0.024677314  
  193.9493101626771    28.25609862652536    0.027009327  
  193.9934030122432    28.407355950161772   0.020029742  
  193.73165521198786   28.066867906194386   0.02102565   
  193.67444772012317   28.045984961654042   0.025566623  
  193.86582363188026   27.656100888723216   0.023409259  
  193.98942759992562   27.90491471112882    0.021932194  
  193.9989847948047    27.955090048649954   0.027008109  
  193.95417636459317   27.90586454809328    0.023127329  
  193.8673998656178    27.949695654119566   0.020792898  
  193.89197668809564   27.84166853981527    0.023342367  
  194.04126681584765   27.84426388331362    0.025257196  
  193.89877685323688   27.767149366923107   0.022349145  
  194.05941984812483   27.815585119064092   0.022223858  
  193.87756339191128   27.544269206828147   0.02343068   
